User_ID,Gender,age cat,Occupation,city,stay,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,purchase cat
1005957,0,2,20,1,1,1,5,8,17,7
1005861,1,5,1,1,1,1,5,8,14,7
1000594,1,5,13,1,3,0,5,8,14,7
1004236,1,3,3,2,4,1,5,9,14,7
1004352,0,2,4,1,0,0,5,14,16,7
1003056,0,3,18,2,1,1,5,9,14,7
1001585,0,5,20,2,1,1,5,8,14,7
1000721,1,4,9,1,1,0,5,8,14,7
1002825,1,3,20,1,1,1,5,8,16,7
1000225,0,3,7,0,0,0,5,8,14,7
1000569,1,2,4,2,3,1,5,13,14,7
1003773,0,4,6,1,1,0,5,8,18,7
1000458,0,5,16,2,1,1,5,13,16,7
1003757,0,3,7,1,1,0,5,8,14,7
1003683,0,3,2,1,3,1,5,8,14,7
1001746,0,3,4,2,1,1,5,8,14,7
1002215,1,3,0,1,2,1,5,6,13,7
1003931,0,3,5,2,1,0,5,6,16,7
1004122,0,2,19,2,4,0,5,8,17,7
1005345,1,3,17,2,2,1,5,8,16,7
1000839,0,3,0,0,2,0,5,8,14,7
1003695,0,3,2,0,2,0,5,8,14,7
1005649,1,2,4,1,1,0,5,8,14,7
1005018,1,5,12,2,1,1,5,8,17,7
1000634,1,0,10,2,4,0,5,12,14,7
1001939,1,4,2,2,3,0,5,6,13,7
1001951,1,2,4,2,1,0,5,8,14,7
1005621,0,3,7,0,1,0,5,8,14,7
1000710,0,3,20,0,4,0,5,6,11,7
1001579,0,3,0,0,0,0,5,8,17,7
1001903,0,4,0,1,1,0,5,9,14,7
1004644,0,5,1,2,4,0,5,6,11,7
1004813,1,4,9,2,3,1,5,6,9,7
1000225,0,3,7,0,0,0,5,6,11,7
1000302,0,2,4,1,4,0,5,6,16,7
1001393,0,2,4,1,3,0,5,14,17,7
1002395,0,4,7,2,1,0,5,8,14,7
1003486,1,2,0,0,1,0,5,11,12,7
1005990,1,3,20,1,1,1,5,6,8,7
1005675,0,4,14,0,2,0,5,8,14,7
1002208,0,3,0,2,1,0,5,11,16,7
1003314,0,3,7,2,2,0,5,9,14,7
1004203,0,3,18,2,2,1,5,6,13,7
1004354,0,4,14,1,2,0,5,13,14,7
1005811,0,2,4,1,3,0,5,8,12,7
1000319,1,5,6,1,3,1,5,8,14,7
1001639,0,3,17,1,1,0,5,15,18,7
1001856,0,5,7,2,3,1,5,15,18,7
1002544,0,4,1,1,1,0,5,12,14,7
1004832,0,3,14,2,1,0,5,8,17,7
1004408,1,4,2,1,1,1,5,12,14,7
1005805,1,3,0,1,1,1,5,11,12,7
1000802,0,3,16,1,1,0,5,6,9,7
1004345,1,3,14,1,1,0,5,14,17,7
1001941,0,4,17,0,1,0,5,8,14,7
1002489,1,4,9,1,1,0,5,9,14,7
1001594,1,4,20,1,1,0,5,8,14,7
1003001,0,2,4,1,1,0,5,8,17,7
1005015,0,4,6,1,2,1,5,8,14,7
1000442,0,3,1,0,2,0,5,11,12,7
1003054,0,2,4,1,1,1,5,8,14,7
1000669,0,3,17,1,2,0,5,9,14,7
1002529,1,4,9,0,3,0,5,8,14,7
1002344,0,3,12,0,1,0,5,8,17,7
1004344,0,3,1,0,4,0,5,12,14,7
1004447,0,4,5,1,0,1,5,6,13,7
1001613,0,2,20,0,1,0,5,15,18,7
1005422,0,5,7,0,2,1,5,8,14,7
1000929,0,3,15,0,1,0,5,14,17,7
1002529,1,4,9,0,3,0,5,8,17,7
1002839,0,3,17,1,1,0,5,8,14,7
1005352,1,4,5,2,1,1,5,12,14,7
1001835,0,3,19,1,3,0,5,8,14,7
1005615,0,4,7,2,4,0,5,8,14,7
1002724,1,4,2,0,3,1,5,12,14,7
1000547,0,4,12,1,3,0,5,8,14,7
1001542,0,2,17,2,4,0,5,8,14,7
1004681,1,4,15,2,2,0,5,11,12,7
1005098,0,5,7,2,4,1,5,13,16,7
1004033,0,3,6,1,1,0,5,9,14,7
1000802,0,3,16,1,1,0,5,8,14,7
1004510,0,4,7,0,4,1,5,6,8,7
1005054,0,4,2,1,0,0,5,13,14,7
1000062,1,4,3,0,1,0,5,8,14,7
1002887,0,3,3,1,3,1,5,9,14,7
1001609,1,4,9,1,3,0,5,8,14,7
1004503,0,5,1,2,2,1,5,11,12,7
1000678,0,3,0,0,0,1,5,8,17,7
1000956,0,4,1,0,3,1,5,8,14,7
1001884,0,4,20,1,1,1,5,9,14,7
1001899,1,4,6,0,1,1,5,8,17,7
1000118,0,4,17,2,4,0,5,14,17,7
1004116,0,4,7,0,2,0,5,6,8,7
1001361,1,3,0,0,1,0,5,11,12,7
1002616,0,4,7,2,1,0,5,8,14,7
1004482,1,4,1,0,1,0,5,8,14,7
1001759,0,3,16,2,0,1,5,6,13,7
1003825,0,2,1,1,0,0,5,11,12,7
1004370,0,3,16,2,4,0,5,14,16,7
1005317,1,3,0,0,1,0,5,8,14,7
1000216,0,4,13,1,1,0,5,12,14,7
1000862,0,4,7,0,0,1,5,6,8,7
1003314,0,3,7,2,2,0,5,11,12,7
1005627,0,3,0,0,4,1,5,8,17,7
1000401,0,2,0,1,3,0,5,14,16,7
1000517,1,3,14,0,1,0,5,8,14,7
1001952,0,4,1,1,1,1,5,8,14,7
1001853,0,5,0,1,1,1,5,6,13,7
1001969,1,3,3,1,4,0,5,14,17,7
1005345,1,3,17,2,2,1,5,14,17,7
1002444,1,4,4,1,1,1,5,6,11,7
1002264,1,4,7,2,1,0,5,11,12,7
1005568,0,2,4,2,3,0,5,8,14,7
1004731,0,3,17,1,1,1,5,8,14,7
1001301,1,3,2,2,1,1,5,9,14,7
1005607,0,2,4,2,2,0,5,8,14,7
1004902,0,4,14,2,4,1,5,8,18,7
1000832,0,2,2,2,4,0,5,11,16,7
1001370,0,4,2,2,2,1,5,11,12,7
1001019,0,4,1,0,4,1,5,12,14,7
1003773,0,4,6,1,1,0,5,11,12,7
1003454,0,2,0,0,1,1,5,15,18,7
1005955,1,3,7,0,1,0,5,13,16,7
1000319,1,5,6,1,3,1,5,8,18,7
1000984,0,5,16,0,2,1,5,8,14,7
1003292,1,5,6,1,3,0,5,8,17,7
1004568,1,3,4,1,2,1,5,8,14,7
1001899,1,4,6,0,1,1,5,14,16,7
1005684,0,2,16,0,1,0,5,9,14,7
1001170,0,5,3,0,2,1,5,6,8,7
1004387,1,2,4,1,0,0,5,8,14,7
1003950,0,3,4,2,3,0,5,14,17,7
1002041,1,3,20,1,4,0,5,8,14,7
1005209,0,5,1,2,4,0,5,8,17,7
1000329,0,4,7,0,1,0,5,8,14,7
1003934,0,3,0,1,2,0,5,6,9,7
1001451,0,4,20,1,0,0,5,8,14,7
1003577,1,5,0,2,2,0,5,12,14,7
1005404,0,3,0,2,4,1,5,8,14,7
1003272,0,4,0,1,1,0,5,11,12,7
1004335,0,4,0,1,3,0,5,14,16,7
1005482,0,2,7,0,1,0,5,6,13,7
1001853,0,5,0,1,1,1,5,8,14,7
1005530,1,2,4,1,0,0,5,8,17,7
1003569,1,2,2,1,1,0,5,11,12,7
1001530,0,3,4,0,1,1,5,6,13,7
1002059,0,4,0,1,3,0,5,14,17,7
1001489,1,4,2,0,2,1,5,13,16,7
1000157,0,4,16,0,1,0,5,12,14,7
1001140,1,4,2,1,2,1,5,12,14,7
1002869,0,5,17,2,0,1,5,11,16,7
1001148,0,4,17,2,1,1,5,6,16,7
1001202,0,4,12,1,0,0,5,6,16,7
1000802,0,3,16,1,1,0,5,8,12,7
1001395,0,3,2,1,1,1,5,8,14,7
1002454,0,2,0,1,1,0,5,15,18,7
1003526,0,4,2,1,1,1,5,14,16,7
1004375,1,3,5,1,1,0,5,6,9,7
1005472,0,4,1,2,0,1,5,8,18,7
1002016,1,5,2,2,2,1,5,13,14,7
1005306,1,3,17,1,4,0,5,8,14,7
1005595,0,3,20,1,1,0,5,15,18,7
1005783,1,4,1,2,3,1,5,14,16,7
1001494,0,3,17,2,3,1,5,9,14,7
1001077,0,3,3,0,1,0,5,6,8,7
1002664,0,4,7,1,1,0,5,9,14,7
1002489,1,4,9,1,1,0,5,6,13,7
1003192,0,2,4,2,1,1,5,14,16,7
1005091,0,3,17,1,1,1,5,8,14,7
1001609,1,4,9,1,3,0,5,14,17,7
1004058,0,3,6,1,3,1,5,8,14,7
1001699,1,3,19,0,0,0,5,11,12,7
1001884,0,4,20,1,1,1,5,12,14,7
1003410,0,4,1,1,3,1,5,6,8,7
1001592,0,4,7,1,4,1,5,8,14,7
1000118,0,4,17,2,4,0,5,13,16,7
1003693,0,3,15,1,1,1,5,8,14,7
1005429,1,3,1,1,3,0,5,8,14,7
1005848,0,5,20,0,0,1,5,13,14,7
1000146,1,4,20,1,3,1,5,8,14,7
1004902,0,4,14,2,4,1,5,8,17,7
1002670,0,4,6,1,1,0,5,8,14,7
1005916,0,5,20,1,1,1,5,8,18,7
1001899,1,4,6,0,1,1,5,12,14,7
1006039,1,4,0,1,4,1,5,13,14,7
1001988,1,3,1,1,2,0,5,8,14,7
1005191,1,3,4,0,4,0,5,14,17,7
1005347,0,3,6,0,1,0,5,15,18,7
1001220,0,0,10,0,3,0,5,9,14,7
1000872,0,5,1,1,3,1,5,6,9,7
1001089,0,4,6,2,2,1,5,9,14,7
1005813,0,3,7,0,1,1,5,8,12,7
1002663,1,3,4,1,2,0,5,8,14,7
1005201,0,5,7,2,1,1,5,8,12,7
1005337,1,4,3,2,3,1,5,9,14,7
1005428,1,3,6,1,4,0,5,8,14,7
1000953,0,5,20,1,1,1,5,6,16,7
1002181,0,3,0,1,4,1,5,12,14,7
1002559,0,2,10,2,2,0,5,14,16,7
1003979,1,5,9,2,1,1,5,8,15,7
1003253,1,4,4,1,3,0,5,8,14,7
1002781,0,4,4,2,2,1,5,8,14,7
1004007,0,4,12,0,1,1,5,8,14,7
1005319,0,2,17,1,1,0,5,6,16,7
1003490,0,3,0,2,4,1,5,8,12,7
1004305,1,4,17,1,1,1,5,6,16,7
1002907,1,4,5,0,4,0,5,11,12,7
1004728,0,3,19,1,3,0,5,14,16,7
1005698,0,4,14,1,3,0,5,9,14,7
1002310,0,4,12,1,3,1,5,6,8,7
1003578,0,5,3,2,0,1,5,6,8,7
1002185,0,4,17,2,2,1,5,6,8,7
1002389,0,3,16,0,0,1,5,8,14,7
1001962,1,2,1,1,0,1,5,14,16,7
1001274,0,4,7,1,4,1,5,8,12,7
1004353,0,3,7,0,1,0,5,11,16,7
1005074,0,0,0,1,2,0,5,14,16,7
1000151,1,3,20,0,1,1,5,11,12,7
1001937,0,3,11,2,4,0,5,8,14,7
1003129,0,3,7,1,2,0,5,8,17,7
1001058,0,3,1,1,2,0,5,6,13,7
1003547,0,4,16,0,2,0,5,14,16,7
1004071,0,3,17,2,3,1,5,8,15,7
1000982,1,3,9,2,4,0,5,14,16,7
1004995,0,5,20,1,0,1,5,6,16,7
1000333,0,4,2,0,0,1,5,13,14,7
1001980,0,4,7,0,1,0,5,8,14,7
1001968,0,3,11,1,2,0,5,14,16,7
1000033,0,4,3,0,1,1,5,13,16,7
1000749,0,4,18,1,0,0,5,8,12,7
1004103,0,2,16,2,1,0,5,8,14,7
1004662,1,2,4,1,1,1,5,8,14,7
1005108,1,3,9,1,3,1,5,8,14,7
1005796,1,3,7,1,2,0,5,8,14,7
1000150,0,4,7,1,0,1,5,6,9,7
1005623,0,3,11,1,2,1,5,8,14,7
1001694,0,3,12,1,3,1,5,8,14,7
1001985,0,4,12,0,2,1,5,8,15,7
1002745,1,4,1,2,1,0,5,9,14,7
1001465,0,5,16,1,4,1,5,8,14,7
1004078,0,3,15,2,0,0,5,14,17,7
1004352,0,2,4,1,0,0,5,15,18,7
1005512,1,3,17,1,2,1,5,8,14,7
1001340,0,3,7,0,2,0,5,6,8,7
1000338,0,4,7,0,1,0,5,8,17,7
1005087,1,3,6,1,1,1,5,8,17,7
1005121,0,3,7,2,4,0,5,6,9,7
1002306,1,2,4,0,2,0,5,8,14,7
1002428,0,4,17,1,1,0,5,8,14,7
1005054,0,4,2,1,0,0,5,6,8,7
1002304,0,4,12,1,2,1,5,6,9,7
1002496,0,5,1,1,1,0,5,12,14,7
1003248,1,3,7,1,3,0,5,8,12,7
1003705,0,4,7,1,1,1,5,8,14,7
1003737,0,3,14,2,3,0,5,8,12,7
1001851,0,3,19,1,4,1,5,14,17,7
1002323,0,4,3,1,1,1,5,8,14,7
1000216,0,4,13,1,1,0,5,8,12,7
1000880,0,4,17,0,1,0,5,6,9,7
1003243,0,3,12,1,1,1,5,8,14,7
1003519,1,3,14,0,1,1,5,8,14,7
1002383,1,3,14,1,3,0,5,15,18,7
1000321,0,2,4,1,3,0,5,6,16,7
1005114,1,0,10,2,2,0,5,8,14,7
1002304,0,4,12,1,2,1,5,6,16,7
1002878,1,5,20,0,2,1,5,11,12,7
1003854,0,3,14,2,1,1,5,11,16,7
1005163,0,4,6,1,1,1,5,8,14,7
1006010,0,4,0,2,1,0,5,15,18,7
1001015,0,4,3,0,4,1,5,8,16,7
1004323,0,2,4,2,2,0,5,14,16,7
1005509,0,3,0,0,1,0,5,8,12,7
1000692,1,3,0,0,0,1,5,8,14,7
1000749,0,4,18,1,0,0,5,6,16,7
1001778,0,2,4,1,1,0,5,8,14,7
1004868,0,4,17,2,1,1,5,6,11,7
1005843,0,4,1,2,2,0,5,12,14,7
1000505,0,4,17,2,2,1,5,8,17,7
1005910,1,4,20,1,2,0,5,9,14,7
1001399,0,2,17,2,1,0,5,8,18,7
1004122,0,2,19,2,4,0,5,13,16,7
1000409,0,2,12,1,4,0,5,14,16,7
1002454,0,2,0,1,1,0,5,14,17,7
1003841,0,4,18,0,4,0,5,8,14,7
1002997,1,4,16,2,2,0,5,8,14,7
1003300,0,4,5,1,1,0,5,11,16,7
1005056,0,4,1,2,1,1,5,8,14,7
1001279,0,4,1,0,2,0,5,6,8,7
1002926,1,2,2,1,1,0,5,6,9,7
1004112,0,4,18,1,3,1,5,12,14,7
1001036,0,4,7,2,1,0,5,6,8,7
1001051,1,3,0,0,0,1,5,8,14,7
1001505,0,5,11,2,3,1,5,8,17,7
1003823,0,5,7,1,1,0,5,8,18,7
1005438,0,3,14,2,4,0,5,8,17,7
1001845,0,3,2,1,3,1,5,6,11,7
1005548,1,2,4,0,4,0,5,8,14,7
1005831,0,3,1,0,2,1,5,14,16,7
1001587,1,3,3,1,3,0,5,8,14,7
1000824,0,4,12,0,2,1,5,8,14,7
1003841,0,4,18,0,4,0,5,14,16,7
1005580,0,4,7,1,4,0,5,9,14,7
1005718,1,4,14,2,4,1,5,8,14,7
1001088,1,0,10,0,3,0,5,14,16,7
1001925,0,5,7,1,1,0,5,6,8,7
1004951,1,4,17,1,3,1,5,12,14,7
1002029,1,3,12,0,0,0,5,6,16,7
1003605,0,2,12,0,2,0,5,6,13,7
1006000,0,4,17,1,2,1,5,6,13,7
1000212,0,3,16,2,3,0,5,14,16,7
1003075,1,3,11,2,2,1,5,8,12,7
1000018,1,2,3,1,3,0,5,8,17,7
1000949,0,5,17,1,4,1,5,11,12,7
1000888,1,0,10,2,1,0,5,14,17,7
1003196,1,2,4,2,4,0,5,12,14,7
1003837,0,3,17,2,0,0,5,8,12,7
1004277,0,4,16,0,0,0,5,11,12,7
1003189,0,3,16,0,1,0,5,15,18,7
1001505,0,5,11,2,3,1,5,9,14,7
1001187,1,0,0,0,2,0,5,14,17,7
1005809,0,3,7,2,4,0,5,11,12,7
1001983,0,3,14,0,3,0,5,14,16,7
1004659,1,3,14,2,0,0,5,8,14,7
1001317,0,4,7,1,3,1,5,14,17,7
1003017,1,4,9,1,1,0,5,8,14,7
1003737,0,3,14,2,3,0,5,8,14,7
1003496,0,4,5,2,2,1,5,8,14,7
1003724,0,4,6,1,4,0,5,9,14,7
1003878,0,4,16,1,4,0,5,14,16,7
1005026,0,3,17,1,1,1,5,8,14,7
1005831,0,3,1,0,2,1,5,14,16,7
1003502,1,2,7,2,4,1,5,8,14,7
1000308,0,3,2,0,3,1,5,8,14,7
1003031,0,2,4,0,3,0,5,8,14,7
1004386,0,3,5,1,1,0,5,8,14,7
1001203,1,3,1,0,3,0,5,14,16,7
1004269,0,4,18,1,1,1,5,11,12,7
1000015,0,3,7,0,1,0,5,8,14,7
1001836,0,3,0,0,4,0,5,6,16,7
1001999,1,4,3,2,1,0,5,6,8,7
1004327,0,4,17,1,1,0,5,15,18,7
1001496,0,3,17,0,2,0,5,8,12,7
1001526,0,5,17,2,4,1,5,8,14,7
1001671,0,4,0,1,2,0,5,6,13,7
1003647,0,3,7,2,0,1,5,8,14,7
1003660,0,4,7,2,3,0,5,11,12,7
1005090,1,4,19,1,3,1,5,6,8,7
1001246,0,2,4,0,2,0,5,8,14,7
1003108,0,5,6,1,1,1,5,14,16,7
1003946,1,3,12,1,0,0,5,8,14,7
1005344,1,5,1,2,3,0,5,12,14,7
1000175,1,3,2,1,1,0,5,6,8,7
1001069,0,3,20,0,4,0,5,8,14,7
1001937,0,3,11,2,4,0,5,8,14,7
1002304,0,4,12,1,2,1,5,8,18,7
1000631,0,4,17,2,3,1,5,13,16,7
1004748,0,4,16,1,3,0,5,8,14,7
1005482,0,2,7,0,1,0,5,8,14,7
1000150,0,4,7,1,0,1,5,11,12,7
1001600,0,4,7,1,1,1,5,8,17,7
1005345,1,3,17,2,2,1,5,8,14,7
1001068,1,2,4,1,2,0,5,8,14,7
1001683,1,3,7,2,3,0,5,8,14,7
1003853,0,3,14,1,1,1,5,14,16,7
1003002,0,4,11,1,0,0,5,11,12,7
1002765,0,5,7,2,1,1,5,8,17,7
1003193,0,3,0,2,4,1,5,9,14,7
1004303,0,3,2,1,3,0,5,14,17,7
1005971,0,4,7,2,1,0,5,15,18,7
1002377,0,4,0,2,3,1,5,6,8,7
1005157,0,4,1,2,2,1,5,14,16,7
1001113,0,2,4,1,3,0,5,6,8,7
1002321,0,3,7,1,4,1,5,9,14,7
1002997,1,4,16,2,2,0,5,8,17,7
1003775,0,4,12,1,2,0,5,8,14,7
1000347,1,5,1,0,1,0,5,8,14,7
1005699,0,4,15,1,4,1,5,8,14,7
1004697,0,2,10,2,4,0,5,8,14,7
1001746,0,3,4,2,1,1,5,14,16,7
1004554,1,3,9,2,3,1,5,9,14,7
1001017,0,4,0,1,2,0,5,8,14,7
1005015,0,4,6,1,2,1,5,8,14,7
1000637,0,4,12,1,2,1,5,15,18,7
1000639,0,4,17,1,2,1,5,14,17,7
1001405,0,5,13,2,1,1,5,8,14,7
1005037,0,4,12,2,0,1,5,8,14,7
1002629,0,3,11,2,0,1,5,8,14,7
1003017,1,4,9,1,1,0,5,8,17,7
1004543,0,3,2,0,0,0,5,11,16,7
1004139,0,5,14,1,1,1,5,8,14,7
1005848,0,5,20,0,0,1,5,8,14,7
1000889,0,4,20,0,1,0,5,8,17,7
1002645,0,3,7,0,1,0,5,14,16,7
1005165,0,4,6,2,1,1,5,8,12,7
1000832,0,2,2,2,4,0,5,6,13,7
1002097,0,2,5,2,0,0,5,6,13,7
1005178,0,5,0,2,1,1,5,9,14,7
1005831,0,3,1,0,2,1,5,8,14,7
1003635,0,5,1,2,1,0,5,8,18,7
1003690,0,2,0,1,2,0,5,6,13,7
1001297,0,3,7,0,4,0,5,11,16,7
1003304,1,4,5,1,1,1,5,8,12,7
1004568,1,3,4,1,2,1,5,6,13,7
1005957,0,2,20,1,1,1,5,6,13,7
1002513,0,5,1,0,1,1,5,8,14,7
1001605,1,2,0,1,1,0,5,8,14,7
1003292,1,5,6,1,3,0,5,8,14,7
1003416,0,3,12,1,4,1,5,6,9,7
1000892,0,4,0,2,1,0,5,14,17,7
1001899,1,4,6,0,1,1,5,6,13,7
1005256,0,3,16,1,4,1,5,14,16,7
1000235,0,3,0,1,0,0,5,9,14,7
1005524,1,0,10,1,1,0,5,12,14,7
1001243,0,4,15,1,4,1,5,8,14,7
1003935,0,4,18,2,4,0,5,12,14,7
1004092,1,3,0,2,4,0,5,8,14,7
1004497,0,5,0,1,3,1,5,6,8,7
1002889,0,4,3,0,1,1,5,8,14,7
1000342,0,2,12,2,4,0,5,14,16,7
1004253,0,4,11,1,0,0,5,8,14,7
1000992,1,4,3,1,2,0,5,8,14,7
1002367,1,3,9,1,1,0,5,14,17,7
1002645,0,3,7,0,1,0,5,8,14,7
1003336,0,4,17,1,2,1,5,8,12,7
1003340,0,4,16,2,1,1,5,9,14,7
1001899,1,4,6,0,1,1,5,8,14,7
1004728,0,3,19,1,3,0,5,14,17,7
1005960,1,4,0,2,1,1,5,8,17,7
1001701,1,3,4,1,1,0,5,8,14,7
1004579,1,2,4,1,1,1,5,8,17,7
1005034,1,3,15,2,1,1,5,14,16,7
1002031,0,4,20,0,3,0,5,8,14,7
1003459,0,2,4,2,0,0,5,8,14,7
1003618,0,5,17,0,4,1,5,12,14,7
1004505,0,5,7,2,1,0,5,8,14,7
1001367,0,3,12,2,1,0,5,8,14,7
1003681,0,3,7,1,3,0,5,6,8,7
1003031,0,2,4,0,3,0,5,6,11,7
1004626,0,3,14,1,4,0,5,8,14,7
1005831,0,3,1,0,2,1,5,8,14,7
1002899,0,4,14,0,3,1,5,8,14,7
1002939,1,3,15,1,1,0,5,14,16,7
1002996,0,2,0,1,1,0,5,8,17,7
1000092,1,2,4,1,1,0,5,11,12,7
1004448,0,3,14,0,0,0,5,9,14,7
1002572,0,4,14,2,1,0,5,6,16,7
1000123,0,4,9,1,4,1,5,8,14,7
1002215,1,3,0,1,2,1,5,6,8,7
1003949,0,4,0,2,3,0,5,14,17,7
1000793,1,4,14,2,1,0,5,6,8,7
1002900,0,2,12,2,2,1,5,14,16,7
1001312,0,3,14,1,2,1,5,15,18,7
1002142,1,4,14,2,2,1,5,6,8,7
1001757,0,3,4,1,4,0,5,8,14,7
1002880,0,2,12,0,3,0,5,11,16,7
1004175,0,4,0,2,1,0,5,11,12,7
1002047,0,0,10,1,1,0,5,11,16,7
1001509,0,0,0,1,3,0,5,14,17,7
1005916,0,5,20,1,1,1,5,14,17,7
1004115,0,3,15,1,1,0,5,8,14,7
1004784,1,4,6,0,1,0,5,14,17,7
1003200,1,3,1,1,4,0,5,8,14,7
1004447,0,4,5,1,0,1,5,12,14,7
1004149,0,4,1,2,3,1,5,8,14,7
1005798,0,4,0,2,2,1,5,14,16,7
1001778,0,2,4,1,1,0,5,12,14,7
1001812,1,3,12,0,4,1,5,14,17,7
1000766,1,3,7,2,3,1,5,8,17,7
1001758,1,3,0,1,1,0,5,14,17,7
1001836,0,3,0,0,4,0,5,8,14,7
1003878,0,4,16,1,4,0,5,6,8,7
1005090,1,4,19,1,3,1,5,8,14,7
1004579,1,2,4,1,1,1,5,14,17,7
1004927,0,4,0,1,4,0,5,15,18,7
1005443,0,3,12,1,2,0,5,8,17,7
1003624,0,3,12,1,0,1,5,15,18,7
1006013,1,3,20,2,3,0,5,11,12,7
1001113,0,2,4,1,3,0,5,8,14,7
1004398,1,2,4,2,2,0,5,8,14,7
1004791,0,2,4,0,2,0,5,9,14,7
1000156,1,4,7,2,4,1,5,8,14,7
1000753,0,0,10,2,1,0,5,11,12,7
1001224,0,5,13,1,4,0,5,8,14,7
1002552,1,3,9,2,2,1,5,8,14,7
1004186,0,3,7,1,1,1,5,8,14,7
1004335,0,4,0,1,3,0,5,6,11,7
1001449,0,4,20,0,1,1,5,8,17,7
1003401,0,4,7,1,1,0,5,8,17,7
1005717,0,3,0,1,3,1,5,8,14,7
1004386,0,3,5,1,1,0,5,15,18,7
1004729,0,5,16,2,1,1,5,8,17,7
1004021,0,5,20,1,1,1,5,14,16,7
1005645,0,3,2,1,3,0,5,13,16,7
1002396,1,2,0,2,1,0,5,14,17,7
1004409,0,3,14,2,1,1,5,8,14,7
1005121,0,3,7,2,4,0,5,14,16,7
1002119,0,4,4,1,3,0,5,6,8,7
1002860,0,4,17,0,2,0,5,8,14,7
1005394,0,2,0,0,2,0,5,8,12,7
1001019,0,4,1,0,4,1,5,12,14,7
1003018,0,4,0,1,0,0,5,6,9,7
1004213,0,4,7,1,4,0,5,11,12,7
1002622,1,4,6,1,2,1,5,8,14,7
1005893,0,3,7,0,0,0,5,8,14,7
1004208,1,4,0,2,0,0,5,13,14,7
1004779,0,4,3,2,2,1,5,8,18,7
1001546,0,3,4,0,4,1,5,14,17,7
1001680,0,3,20,0,3,1,5,8,12,7
1003703,0,2,12,2,0,0,5,11,12,7
1002868,0,4,12,1,3,0,5,11,12,7
1004789,0,4,2,0,0,0,5,8,14,7
1000387,1,4,7,2,0,0,5,9,14,7
1005086,0,3,1,2,0,1,5,8,14,7
1000303,0,3,7,2,1,1,5,8,14,7
1002929,0,2,2,0,4,0,5,6,8,7
1000337,0,2,19,2,0,0,5,6,9,7
1001088,1,0,10,0,3,0,5,12,14,7
1001191,1,4,0,1,3,1,5,8,14,7
1001897,1,5,2,0,1,1,5,8,14,7
1003292,1,5,6,1,3,0,5,8,14,7
1000011,1,3,1,2,1,0,5,8,12,7
1002411,1,4,14,1,1,0,5,12,14,7
1003239,1,3,12,2,3,0,5,14,16,7
1005015,0,4,6,1,2,1,5,6,8,7
1004033,0,3,6,1,1,0,5,8,14,7
1001383,1,3,7,0,1,0,5,6,9,7
1004124,0,3,18,2,1,1,5,6,9,7
1001274,0,4,7,1,4,1,5,8,14,7
1002162,1,0,10,2,2,0,5,6,9,7
1005340,1,5,3,2,1,1,5,8,14,7
1000796,0,5,6,1,4,1,5,13,16,7
1005018,1,5,12,2,1,1,5,8,14,7
1001500,0,3,17,0,2,0,5,6,16,7
1001130,0,2,7,2,1,0,5,8,14,7
1002817,0,4,12,2,3,1,5,8,14,7
1001130,0,2,7,2,1,0,5,9,14,7
1003493,0,3,17,2,1,0,5,8,17,7
1000326,0,5,11,1,1,1,5,8,14,7
1000462,0,2,16,2,1,1,5,9,14,7
1004635,0,2,4,1,2,0,5,11,12,7
1005323,0,3,20,1,1,1,5,8,18,7
1000899,1,3,1,1,3,1,5,14,16,7
1004948,0,4,2,0,1,1,5,8,14,7
1005468,0,3,12,0,1,0,5,8,14,7
1001451,0,4,20,1,0,0,5,11,12,7
1004840,1,4,6,2,3,1,5,14,17,7
1005220,0,3,7,1,4,0,5,8,14,7
1005517,0,5,0,2,2,1,5,8,17,7
1004990,1,3,4,1,2,1,5,8,14,7
1000538,0,5,16,2,2,1,5,8,14,7
1005092,0,5,14,2,1,1,5,12,14,7
1004089,0,3,7,0,1,0,5,8,12,7
1000934,1,4,7,0,0,0,5,8,14,7
1003225,0,2,0,2,1,0,5,8,18,7
1005539,1,3,20,1,1,1,5,13,16,7
1002452,0,4,7,1,0,0,5,6,13,7
1004234,1,4,3,1,1,0,5,8,12,7
1005081,1,2,4,1,3,0,5,14,16,7
1004058,0,3,6,1,3,1,5,14,17,7
1005044,1,4,6,2,0,1,5,8,14,7
1000445,0,4,12,0,1,1,5,8,15,7
1000795,1,4,14,1,1,0,5,14,17,7
1005768,1,0,7,2,3,0,5,8,14,7
1005157,0,4,1,2,2,1,5,8,14,7
1005412,0,3,12,0,3,0,5,14,17,7
1001984,0,2,10,1,2,1,5,8,14,7
1003769,0,3,15,1,0,0,5,15,18,7
1005518,0,5,17,1,3,1,5,6,9,7
1001176,0,5,1,2,1,1,5,6,9,7
1003945,1,4,1,1,2,0,5,8,14,7
1005837,0,3,7,1,0,1,5,8,17,7
1005857,1,4,2,1,2,0,5,12,14,7
1000690,0,3,12,2,3,0,5,8,14,7
1003487,0,2,4,0,1,1,5,13,14,7
1001170,0,5,3,0,2,1,5,9,14,7
1001186,0,2,19,0,1,1,5,11,12,7
1001449,0,4,20,0,1,1,5,12,14,7
1003896,0,4,0,1,2,0,5,9,14,7
1004928,1,3,3,0,4,0,5,8,14,7
1004304,0,2,0,2,2,0,5,8,14,7
